,genre,simplified genre,simplified genre from URL
4561,http://fr.dbpedia.org/resource/Musique_hip-hop,musique hip-hop,True
4562,"R&B, soul et gospel",r&b,False
4563,"R&B, soul et gospel",soul,False
4564,"R&B, soul et gospel",gospel,False
4565,"RnB, pop,Hip-hop,hip-hop soul",rnb,False
4566,"RnB, pop,Hip-hop,hip-hop soul",pop,False
4567,"RnB, pop,Hip-hop,hip-hop soul",hip-hop,False
4568,"RnB, pop,Hip-hop,hip-hop soul",hip-hop soul,False
4569,"Black metal, thrash metal, viking metal",black metal,False
4570,"Black metal, thrash metal, viking metal",thrash metal,False
4571,"Black metal, thrash metal, viking metal",viking metal,False
4572,http://fr.dbpedia.org/resource/Rap_belge,rap belge,True
4573,"Rock, country rock, rock wagnérien, rock progressif, rock 'n' roll et pop",rock,False
4574,"Rock, country rock, rock wagnérien, rock progressif, rock 'n' roll et pop",country rock,False
4575,"Rock, country rock, rock wagnérien, rock progressif, rock 'n' roll et pop",rock wagnerien,False
4576,"Rock, country rock, rock wagnérien, rock progressif, rock 'n' roll et pop",rock progressif,False
4577,"Rock, country rock, rock wagnérien, rock progressif, rock 'n' roll et pop",rock n roll,False
4578,"Rock, country rock, rock wagnérien, rock progressif, rock 'n' roll et pop",pop,False
4579,http://fr.dbpedia.org/resource/Funk-rock,funk-rock,True
4580,musique contemporaine,musique contemporaine,False
4581,http://fr.dbpedia.org/resource/Oi,oi,True
4582,http://fr.dbpedia.org/resource/Shibuya-Kei,shibuya-kei,True
4583,http://fr.dbpedia.org/resource/Musique_traditionnelle_irlandaise,musique traditionnelle irlandaise,True
4584,http://fr.dbpedia.org/resource/Glitch,glitch,True
4585,http://fr.dbpedia.org/resource/Drone_music,drone music,True
4586,http://fr.dbpedia.org/resource/Clubbing,clubbing,True
4587,http://fr.dbpedia.org/resource/Neue_Deutsche_Todeskunst,neue deutsche todeskunst,True
4588,http://fr.dbpedia.org/resource/Electrogoth,electrogoth,True
4589,de la période contemporaine,de la periode contemporaine,False
4590,http://fr.dbpedia.org/resource/Space_Rock,space rock,True
4591,http://fr.dbpedia.org/resource/Musique_Contemporaine,musique contemporaine,True
4592,"Variété francophone, variété internationale, pop.",variete francophone,False
4593,"Variété francophone, variété internationale, pop.",variete internationale,False
4594,"Variété francophone, variété internationale, pop.",pop.,False
4595,"Trip hop, britpop, hip-hop, rock, pop, electronica et Indie-Rock",trip hop,False
4596,"Trip hop, britpop, hip-hop, rock, pop, electronica et Indie-Rock",britpop,False
4597,"Trip hop, britpop, hip-hop, rock, pop, electronica et Indie-Rock",hip-hop,False
4598,"Trip hop, britpop, hip-hop, rock, pop, electronica et Indie-Rock",rock,False
4599,"Trip hop, britpop, hip-hop, rock, pop, electronica et Indie-Rock",pop,False
4600,"Trip hop, britpop, hip-hop, rock, pop, electronica et Indie-Rock",electronica,False
4601,"Trip hop, britpop, hip-hop, rock, pop, electronica et Indie-Rock",indie-rock,False
4602,http://fr.dbpedia.org/resource/Handsup,handsup,True
4603,http://fr.dbpedia.org/resource/Euro-trance,euro-trance,True
4604,Reggae roots,reggae roots,False
4605,http://fr.dbpedia.org/resource/Cold-wave,cold-wave,True
4606,Drum and bass,drum and bass,False
4607,Dubstep,dubstep,False
4608,rock,rock,False
4609,http://fr.dbpedia.org/resource/Bande_originale,bande originale,True
4610,"Mbaqanga, afro-pop, Pop rock",mbaqanga,False
4611,"Mbaqanga, afro-pop, Pop rock",afro-pop,False
4612,"Mbaqanga, afro-pop, Pop rock",pop rock,False
4613,http://fr.dbpedia.org/resource/Rock_allemand,rock allemand,True
4614,http://fr.dbpedia.org/resource/Nova_Cançó,nova cançó,True
4615,http://fr.dbpedia.org/resource/Electro_urban,electro urban,True
4616,http://fr.dbpedia.org/resource/Dance_musique,dance musique,True
4617,"Au début : Gothic rock, Darkwave, Neue Deutsche Todeskunst. Plus tard : Gothic metal, Symphonic metal",au debut : gothic rock,False
4618,"Au début : Gothic rock, Darkwave, Neue Deutsche Todeskunst. Plus tard : Gothic metal, Symphonic metal",darkwave,False
4619,"Au début : Gothic rock, Darkwave, Neue Deutsche Todeskunst. Plus tard : Gothic metal, Symphonic metal",neue deutsche todeskunst. plus tard : gothic metal,False
4620,"Au début : Gothic rock, Darkwave, Neue Deutsche Todeskunst. Plus tard : Gothic metal, Symphonic metal",symphonic metal,False
4621,Metal symphonique,metal symphonique,False
4622,"Soul, pop, R&B",soul,False
4623,"Soul, pop, R&B",pop,False
4624,"Soul, pop, R&B",r&b,False
4625,http://fr.dbpedia.org/resource/Mambo_(musique),mambo (musique),True
4626,"Flamenco, musique tzigane, rumba catalane",flamenco,False
4627,"Flamenco, musique tzigane, rumba catalane",musique tzigane,False
4628,"Flamenco, musique tzigane, rumba catalane",rumba catalane,False
4629,http://fr.dbpedia.org/resource/Rock_bruitiste,rock bruitiste,True
4630,http://fr.dbpedia.org/resource/Néo-métal,neo-metal,True
4631,http://fr.dbpedia.org/resource/B.O.F.,b.o.f.,True
4632,http://fr.dbpedia.org/resource/Oi!_wave,oi! wave,True
4633,"Variété française, disco",variete française,False
4634,"Variété française, disco",disco,False
4635,http://fr.dbpedia.org/resource/Voix_(instrument),voix (instrument),True
4636,"Rock, folk, blues, variétés",rock,False
4637,"Rock, folk, blues, variétés",folk,False
4638,"Rock, folk, blues, variétés",blues,False
4639,"Rock, folk, blues, variétés",varietes,False
4640,http://fr.dbpedia.org/resource/Autruche_Core,autruche core,True
4641,"New musette, jazz, tango",new musette,False
4642,"New musette, jazz, tango",jazz,False
4643,"New musette, jazz, tango",tango,False
4644,"Trance , electro, nu-jazz, alternatif",trance ,False
4645,"Trance , electro, nu-jazz, alternatif",electro,False
4646,"Trance , electro, nu-jazz, alternatif",nu-jazz,False
4647,"Trance , electro, nu-jazz, alternatif",alternatif,False
4648,http://fr.dbpedia.org/resource/Southern_Rock,southern rock,True
4649,http://fr.dbpedia.org/resource/Chanson_occitane,chanson occitane,True
4650,http://fr.dbpedia.org/resource/Musique_Traditionnelle,musique traditionnelle,True
4651,http://fr.dbpedia.org/resource/Hard_trance,hard trance,True
4652,http://fr.dbpedia.org/resource/Electronic_dance_music,electronic dance music,True
4653,http://fr.dbpedia.org/resource/Korean_metal,korean metal,True
4654,http://fr.dbpedia.org/resource/Korean_rock,korean rock,True
4655,"Nu metal, thrash metal, groove metal, death metal, punk hardcore",nu metal,False
4656,"Nu metal, thrash metal, groove metal, death metal, punk hardcore",thrash metal,False
4657,"Nu metal, thrash metal, groove metal, death metal, punk hardcore",groove metal,False
4658,"Nu metal, thrash metal, groove metal, death metal, punk hardcore",death metal,False
4659,"Nu metal, thrash metal, groove metal, death metal, punk hardcore",punk hardcore,False
4660,"Rap East Coast, latin rap",rap east coast,False
4661,"Rap East Coast, latin rap",latin rap,False
4662,http://fr.dbpedia.org/resource/Neo-prog,neo-prog,True
4663,"Rock, garage rock revival",rock,False
4664,"Rock, garage rock revival",garage rock revival,False
4665,http://fr.dbpedia.org/resource/Mod_revival,mod revival,True
4666,"indie, pop-rock",indie,False
4667,"indie, pop-rock",pop-rock,False
4668,http://fr.dbpedia.org/resource/Blues_pop_roots_singer_song_writing,blues pop roots singer song writing,True
4669,http://fr.dbpedia.org/resource/Pop_alternative,pop alternative,True
4670,"Métal, Rock, Classique, Blues, Música Popular Brasileira",metal,False
4671,"Métal, Rock, Classique, Blues, Música Popular Brasileira",rock,False
4672,"Métal, Rock, Classique, Blues, Música Popular Brasileira",classique,False
4673,"Métal, Rock, Classique, Blues, Música Popular Brasileira",blues,False
4674,"Métal, Rock, Classique, Blues, Música Popular Brasileira",música popular brasileira,False
4675,"R&B, soul , jazz, smooth jazz",r&b,False
4676,"R&B, soul , jazz, smooth jazz",soul ,False
4677,"R&B, soul , jazz, smooth jazz",jazz,False
4678,"R&B, soul , jazz, smooth jazz",smooth jazz,False
4679,http://fr.dbpedia.org/resource/Hip-pop,hip-pop,True
4680,http://fr.dbpedia.org/resource/Jazz-pop,jazz-pop,True
4681,"Indie rock, folk, alternative country",indie rock,False
4682,"Indie rock, folk, alternative country",folk,False
4683,"Indie rock, folk, alternative country",alternative country,False
4684,http://fr.dbpedia.org/resource/Ghetto_house,ghetto house,True
4685,"French mandopop, variété, pop",french mandopop,False
4686,"French mandopop, variété, pop",variete,False
4687,"French mandopop, variété, pop",pop,False
4688,http://fr.dbpedia.org/resource/Punk,punk,True
4689,http://fr.dbpedia.org/resource/Éclectique,eclectique,True
4690,http://fr.dbpedia.org/resource/Metal,metal,True
4691,http://fr.dbpedia.org/resource/Bourdon_(musique),bourdon (musique),True
4692,"Metal alternatif, hard rock, rock chrétien, post-grunge, nu metal, rock alternatif",metal alternatif,False
4693,"Metal alternatif, hard rock, rock chrétien, post-grunge, nu metal, rock alternatif",hard rock,False
4694,"Metal alternatif, hard rock, rock chrétien, post-grunge, nu metal, rock alternatif",rock chretien,False
4695,"Metal alternatif, hard rock, rock chrétien, post-grunge, nu metal, rock alternatif",post-grunge,False
4696,"Metal alternatif, hard rock, rock chrétien, post-grunge, nu metal, rock alternatif",nu metal,False
4697,"Metal alternatif, hard rock, rock chrétien, post-grunge, nu metal, rock alternatif",rock alternatif,False
4698,"Musique traditionnelle, rock, rock progressif et folk",musique traditionnelle,False
4699,"Musique traditionnelle, rock, rock progressif et folk",rock,False
4700,"Musique traditionnelle, rock, rock progressif et folk",rock progressif,False
4701,"Musique traditionnelle, rock, rock progressif et folk",folk,False
4702,"Autres formes de musiques électroniques incluant hardstyle, hardcore, trance...",autres formes de musiques electroniques incluant hardstyle,False
4703,"Autres formes de musiques électroniques incluant hardstyle, hardcore, trance...",hardcore,False
4704,"Autres formes de musiques électroniques incluant hardstyle, hardcore, trance...",trance,False
4705,http://fr.dbpedia.org/resource/Post-metal,post-metal,True
4706,http://fr.dbpedia.org/resource/Pop_rock_dans_le_début_de_sa_carrière_et_vire_ensuite_plus_électro_et_moins_pop.,pop rock dans le debut de sa carriere et vire ensuite plus electro et moins pop.,True
4707,"Classical crossover, classique, celtique, pop",classical crossover,False
4708,"Classical crossover, classique, celtique, pop",classique,False
4709,"Classical crossover, classique, celtique, pop",celtique,False
4710,"Classical crossover, classique, celtique, pop",pop,False
4711,Folklore,folklore,False
4712,Boléros,boleros,False
4713,Flamenco,flamenco,False
4714,jazz et variété,jazz,False
4715,jazz et variété,variete,False
4716,http://fr.dbpedia.org/resource/Trance_music,trance music,True
4717,"Rap, R&B et de Raï'n'B",rap,False
4718,"Rap, R&B et de Raï'n'B",r&b,False
4719,"Rap, R&B et de Raï'n'B",de raïnb,False
4720,http://fr.dbpedia.org/resource/Assiko,assiko,True
4721,http://fr.dbpedia.org/resource/Afro-folk,afro-folk,True
4722,Pop/ Electro,pop,False
4723,Pop/ Electro,electro,False
4724,"Soul, musique acoustique, pop.",soul,False
4725,"Soul, musique acoustique, pop.",musique acoustique,False
4726,"Soul, musique acoustique, pop.",pop.,False
4727,humour,humour,False
4728,"Rap, RnB",rap,False
4729,"Rap, RnB",rnb,False
4730,http://fr.dbpedia.org/resource/Dark_Wave,dark wave,True
4731,Guitar solo,guitar solo,False
4732,http://fr.dbpedia.org/resource/West_Coast,west coast,True
4733,"Pop-rock, teen-pop, dance-pop",pop-rock,False
4734,"Pop-rock, teen-pop, dance-pop",teen-pop,False
4735,"Pop-rock, teen-pop, dance-pop",dance-pop,False
4736,http://fr.dbpedia.org/resource/Dodécaphonisme,dodecaphonisme,True
4737,http://fr.dbpedia.org/resource/Sérialisme,serialisme,True
4738,http://fr.dbpedia.org/resource/Musique_tonale,musique tonale,True
4739,http://fr.dbpedia.org/resource/Dub_music,dub music,True
4740,http://fr.dbpedia.org/resource/Livetronica,livetronica,True
4741,"Folk-pop moderne, alternatif",folk-pop moderne,False
4742,"Folk-pop moderne, alternatif",alternatif,False
4743,http://fr.dbpedia.org/resource/Métal_Néo-Classique_(musique),metal neo-classique (musique),True
4744,http://fr.dbpedia.org/resource/Métal_symphonique_(musique),metal symphonique (musique),True
4745,opéra-bouffe,opera-bouffe,False
4746,Variété internationale,variete internationale,False
4747,http://fr.dbpedia.org/resource/UK_funky,uk funky,True
4748,"Nu metal, électro-metal",nu metal,False
4749,"Nu metal, électro-metal",electro-metal,False
4750,http://fr.dbpedia.org/resource/Funeral_doom_metal,funeral doom metal,True
4751,"Dirty south, gangsta rap, rap hardcore",dirty south,False
4752,"Dirty south, gangsta rap, rap hardcore",gangsta rap,False
4753,"Dirty south, gangsta rap, rap hardcore",rap hardcore,False
4754,Klezmer-hip hop,klezmer-hip hop,False
4755,vocaliste et musicien,vocaliste,False
4756,vocaliste et musicien,musicien,False
4757,http://fr.dbpedia.org/resource/Barbershop,barbershop,True
4758,http://fr.dbpedia.org/resource/Indie_punk,indie punk,True
4759,http://fr.dbpedia.org/resource/Punk_chrétien,punk chretien,True
4760,http://fr.dbpedia.org/resource/Hard-core,hard-core,True
4761,http://fr.dbpedia.org/resource/Close_harmony,close harmony,True
4762,http://fr.dbpedia.org/resource/Pop/rock/acoustique,pop,True
4763,http://fr.dbpedia.org/resource/Pop/rock/acoustique,rock,True
4764,http://fr.dbpedia.org/resource/Pop/rock/acoustique,acoustique,True
4765,http://fr.dbpedia.org/resource/Rock_russe,rock russe,True
4766,http://fr.dbpedia.org/resource/Trap_(genre_musical),trap (genre musical),True
4767,http://fr.dbpedia.org/resource/Rock_Punk_Nu-Jazz_(homonymie),rock punk nu-jazz (homonymie),True
4768,http://fr.dbpedia.org/resource/Gharnati,gharnati,True
4769,http://fr.dbpedia.org/resource/Pirate_metal,pirate metal,True
4770,http://fr.dbpedia.org/resource/Afrikaans,afrikaans,True
4771,"Rock, punk, new wave, garage rock, psychédélique",rock,False
4772,"Rock, punk, new wave, garage rock, psychédélique",punk,False
4773,"Rock, punk, new wave, garage rock, psychédélique",new wave,False
4774,"Rock, punk, new wave, garage rock, psychédélique",garage rock,False
4775,"Rock, punk, new wave, garage rock, psychédélique",psychedelique,False
4776,"Rock indépendant, noise-rock",rock independant,False
4777,"Rock indépendant, noise-rock",noise-rock,False
4778,http://fr.dbpedia.org/resource/Breakbeat_Hardcore,breakbeat hardcore,True
4779,http://fr.dbpedia.org/resource/Soca,soca,True
4780,Italo disco,italo disco,False
4781,http://fr.dbpedia.org/resource/Afro_pop,afro pop,True
4782,"Rhythm and blues, jazz et funk",rhythm and blues,False
4783,"Rhythm and blues, jazz et funk",jazz,False
4784,"Rhythm and blues, jazz et funk",funk,False
4785,"variété italienne, jazz",variete italienne,False
4786,"variété italienne, jazz",jazz,False
4787,http://fr.dbpedia.org/resource/Louange,louange,True
4788,http://fr.dbpedia.org/resource/Electro-Pop,electro-pop,True
4789,.,.,False
4790,Black metal symphonique,black metal symphonique,False
4791,Blackened death metal,blackened death metal,False
4792,Death metal mélodique,death metal melodique,False
4793,Black / pop,black ,False
4794,Black / pop,pop,False
4795,http://fr.dbpedia.org/resource/Musique_Country,musique country,True
4796,"Jazz, swing, bebop, cool jazz",jazz,False
